time,generation biomass,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation solar,generation waste,generation wind onshore,total load actual
2015-02-20 09:00:00+01:00,495.0,0.0,1444.0,7096.0,7110.0,1111.0,198.0,3964.0,35816.0
2015-02-20 10:00:00+01:00,475.0,0.0,1465.0,7166.0,7113.0,1955.0,210.0,3874.0,36311.0
2015-02-20 11:00:00+01:00,477.0,0.0,1475.0,6406.0,7108.0,2750.0,207.0,3999.0,36019.0
2015-02-20 12:00:00+01:00,479.0,1.0,1400.0,5568.0,7107.0,3090.0,208.0,4601.0,35435.0
2015-02-20 13:00:00+01:00,482.0,0.0,1400.0,4929.0,7106.0,3243.0,205.0,5469.0,35077.0
2015-02-20 14:00:00+01:00,483.0,0.0,1350.0,4638.0,7106.0,3039.0,208.0,5937.0,33577.0
2015-02-20 15:00:00+01:00,485.0,0.0,1395.0,4779.0,7108.0,2621.0,207.0,6080.0,32671.0
2015-02-20 16:00:00+01:00,486.0,0.0,1376.0,4573.0,7107.0,2318.0,207.0,6141.0,32546.0
2015-02-20 17:00:00+01:00,484.0,137.0,1402.0,5022.0,7106.0,1643.0,204.0,6194.0,32581.0
2015-02-20 18:00:00+01:00,486.0,2.0,1420.0,5988.0,7105.0,570.0,205.0,6138.0,33186.0
2015-02-20 19:00:00+01:00,484.0,0.0,1447.0,7028.0,7108.0,201.0,206.0,6125.0,35770.0
2015-02-20 20:00:00+01:00,488.0,0.0,1485.0,6873.0,7108.0,139.0,205.0,5944.0,36189.0
2015-02-20 21:00:00+01:00,500.0,0.0,1489.0,7039.0,7110.0,99.0,207.0,5568.0,35457.0
2015-02-20 22:00:00+01:00,493.0,0.0,1463.0,6534.0,7108.0,98.0,210.0,5482.0,33186.0
2015-02-20 23:00:00+01:00,463.0,0.0,1444.0,6047.0,7105.0,99.0,210.0,5508.0,30512.0
2015-02-21 00:00:00+01:00,458.0,84.0,1355.0,4782.0,7105.0,96.0,206.0,5937.0,28183.0
2015-02-21 01:00:00+01:00,457.0,722.0,1276.0,4253.0,7104.0,75.0,202.0,6828.0,26017.0
2015-02-21 02:00:00+01:00,461.0,1118.0,1285.0,4217.0,7106.0,69.0,205.0,6879.0,24462.0
2015-02-21 03:00:00+01:00,481.0,1469.0,1257.0,3638.0,7108.0,70.0,209.0,6830.0,23533.0
2015-02-21 04:00:00+01:00,484.0,1646.0,1236.0,3456.0,7106.0,64.0,209.0,6738.0,23191.0
2015-02-21 05:00:00+01:00,485.0,1896.0,1216.0,3382.0,7105.0,46.0,208.0,6725.0,23150.0
2015-02-21 06:00:00+01:00,488.0,1907.0,1218.0,4104.0,7104.0,46.0,210.0,6750.0,23686.0
2015-02-21 07:00:00+01:00,489.0,1344.0,1214.0,4106.0,7104.0,64.0,204.0,7277.0,24954.0
2015-02-21 08:00:00+01:00,487.0,1254.0,1243.0,4783.0,7105.0,128.0,207.0,8085.0,26445.0
2015-02-21 09:00:00+01:00,486.0,378.0,1316.0,5945.0,7107.0,513.0,209.0,8606.0,29591.0
2015-02-21 10:00:00+01:00,487.0,200.0,1337.0,6170.0,7108.0,936.0,207.0,9683.0,31843.0
2015-02-21 11:00:00+01:00,477.0,253.0,1334.0,5448.0,7108.0,1418.0,192.0,11488.0,32341.0
2015-02-21 12:00:00+01:00,473.0,1254.0,1305.0,5163.0,7109.0,1800.0,199.0,12797.0,32040.0
2015-02-21 13:00:00+01:00,473.0,1962.0,1255.0,3995.0,7109.0,2232.0,197.0,13726.0,31938.0
2015-02-21 14:00:00+01:00,443.0,1806.0,1208.0,3916.0,7109.0,2617.0,188.0,13835.0,30823.0
2015-02-21 15:00:00+01:00,423.0,2430.0,1165.0,2801.0,7109.0,2932.0,190.0,14465.0,29553.0
2015-02-21 16:00:00+01:00,409.0,2798.0,1158.0,2847.0,7107.0,2836.0,202.0,14210.0,28642.0
2015-02-21 17:00:00+01:00,410.0,2917.0,1162.0,2909.0,7106.0,2362.0,199.0,13813.0,28375.0
2015-02-21 18:00:00+01:00,416.0,1741.0,1178.0,3676.0,7107.0,1110.0,201.0,12805.0,29163.0
2015-02-21 19:00:00+01:00,425.0,181.0,1255.0,4855.0,7106.0,419.0,201.0,12254.0,31925.0
2015-02-21 20:00:00+01:00,430.0,145.0,1289.0,5863.0,7106.0,331.0,202.0,12063.0,32991.0
2015-02-21 21:00:00+01:00,431.0,145.0,1284.0,5996.0,7108.0,233.0,209.0,11526.0,32920.0
2015-02-21 22:00:00+01:00,427.0,151.0,1309.0,5388.0,7108.0,136.0,203.0,11342.0,31303.0
2015-02-21 23:00:00+01:00,416.0,244.0,1295.0,4419.0,7107.0,63.0,201.0,11086.0,29201.0
2015-02-22 00:00:00+01:00,386.0,994.0,1268.0,3804.0,7110.0,61.0,194.0,11149.0,26919.0
2015-02-22 01:00:00+01:00,387.0,1868.0,1234.0,3592.0,7109.0,61.0,194.0,10915.0,24723.0
2015-02-22 02:00:00+01:00,386.0,2311.0,1192.0,3023.0,7109.0,61.0,168.0,10331.0,23109.0
2015-02-22 03:00:00+01:00,385.0,2433.0,1242.0,2730.0,7109.0,61.0,167.0,9987.0,22234.0
2015-02-22 04:00:00+01:00,386.0,2460.0,1099.0,2588.0,7109.0,60.0,169.0,9881.0,21878.0
2015-02-22 05:00:00+01:00,384.0,2569.0,1107.0,2826.0,7109.0,66.0,168.0,9665.0,21910.0
2015-02-22 06:00:00+01:00,381.0,2610.0,1113.0,2894.0,7110.0,62.0,164.0,9758.0,22388.0
2015-02-22 07:00:00+01:00,384.0,2541.0,1118.0,2956.0,7110.0,79.0,169.0,10204.0,22971.0
2015-02-22 08:00:00+01:00,385.0,2824.0,1114.0,3369.0,7107.0,395.0,188.0,10241.0,23343.0
2015-02-22 09:00:00+01:00,388.0,2333.0,1154.0,3734.0,7106.0,1610.0,189.0,10569.0,25656.0
2015-02-22 10:00:00+01:00,387.0,2048.0,1155.0,4003.0,7104.0,3150.0,189.0,11320.0,27642.0
2015-02-22 11:00:00+01:00,386.0,2296.0,1178.0,4353.0,7105.0,3564.0,178.0,11840.0,28597.0
2015-02-22 12:00:00+01:00,387.0,2492.0,1159.0,4330.0,7104.0,4039.0,175.0,11926.0,28389.0
2015-02-22 13:00:00+01:00,382.0,2422.0,1132.0,3559.0,7104.0,4562.0,198.0,12331.0,28505.0
2015-02-22 14:00:00+01:00,381.0,2544.0,1131.0,3262.0,7104.0,4610.0,200.0,12417.0,28020.0
2015-02-22 15:00:00+01:00,382.0,2547.0,1129.0,3011.0,7104.0,3657.0,178.0,12267.0,26909.0
2015-02-22 16:00:00+01:00,380.0,2390.0,1127.0,2994.0,7105.0,2884.0,174.0,12167.0,26170.0
2015-02-22 17:00:00+01:00,380.0,2332.0,1150.0,3374.0,7105.0,2057.0,174.0,11775.0,25759.0
2015-02-22 18:00:00+01:00,386.0,1652.0,1224.0,3907.0,7105.0,1060.0,183.0,11654.0,26799.0
2015-02-22 19:00:00+01:00,426.0,216.0,1305.0,5553.0,7106.0,598.0,206.0,11485.0,30165.0
2015-02-22 20:00:00+01:00,446.0,0.0,1371.0,6390.0,7105.0,524.0,206.0,11359.0,31950.0
2015-02-22 21:00:00+01:00,482.0,0.0,1393.0,6150.0,7106.0,499.0,206.0,11458.0,32213.0
2015-02-22 22:00:00+01:00,495.0,19.0,1387.0,5463.0,7106.0,498.0,195.0,11585.0,30994.0
2015-02-22 23:00:00+01:00,460.0,421.0,1306.0,4592.0,7106.0,431.0,194.0,11706.0,28681.0
2015-02-23 00:00:00+01:00,454.0,1719.0,1263.0,3515.0,7107.0,235.0,189.0,11854.0,25948.0
2015-02-23 01:00:00+01:00,453.0,2645.0,1244.0,3155.0,7107.0,138.0,188.0,11358.0,24048.0
2015-02-23 02:00:00+01:00,449.0,2802.0,1114.0,2552.0,7107.0,86.0,185.0,11137.0,22915.0
2015-02-23 03:00:00+01:00,447.0,2979.0,1111.0,2413.0,7108.0,86.0,185.0,11207.0,22440.0
2015-02-23 04:00:00+01:00,449.0,2970.0,1112.0,2380.0,7107.0,62.0,186.0,11506.0,22510.0
2015-02-23 05:00:00+01:00,449.0,2815.0,1124.0,2394.0,7106.0,56.0,185.0,12124.0,23267.0
2015-02-23 06:00:00+01:00,461.0,2193.0,1149.0,2826.0,7105.0,53.0,197.0,12768.0,26321.0
2015-02-23 07:00:00+01:00,499.0,1076.0,1206.0,4147.0,7105.0,41.0,199.0,12799.0,31107.0
2015-02-23 08:00:00+01:00,506.0,22.0,1272.0,5095.0,7105.0,259.0,201.0,12578.0,33902.0
2015-02-23 09:00:00+01:00,511.0,0.0,1447.0,5913.0,7106.0,805.0,204.0,12494.0,35310.0
2015-02-23 10:00:00+01:00,513.0,9.0,1476.0,5818.0,7104.0,1269.0,205.0,12948.0,35807.0
2015-02-23 11:00:00+01:00,507.0,313.0,1487.0,5727.0,7105.0,1540.0,209.0,13349.0,35837.0
2015-02-23 12:00:00+01:00,481.0,407.0,1473.0,5378.0,7105.0,1705.0,216.0,13711.0,35446.0
2015-02-23 13:00:00+01:00,499.0,472.0,1466.0,4240.0,7103.0,1675.0,227.0,14685.0,35362.0
2015-02-23 14:00:00+01:00,465.0,1121.0,1306.0,3526.0,7103.0,1705.0,231.0,15617.0,34148.0
2015-02-23 15:00:00+01:00,462.0,1750.0,1305.0,3536.0,7105.0,1526.0,216.0,16045.0,33477.0
2015-02-23 16:00:00+01:00,457.0,1682.0,1415.0,3452.0,7104.0,1408.0,217.0,15793.0,33156.0
2015-02-23 17:00:00+01:00,473.0,1587.0,1413.0,3764.0,7102.0,857.0,217.0,15408.0,33203.0
2015-02-23 18:00:00+01:00,476.0,982.0,1426.0,3853.0,7103.0,195.0,228.0,15458.0,33574.0
2015-02-23 19:00:00+01:00,503.0,0.0,1474.0,5736.0,7103.0,53.0,227.0,15141.0,36340.0
2015-02-23 20:00:00+01:00,494.0,0.0,1485.0,6467.0,7103.0,55.0,226.0,14990.0,37118.0
2015-02-23 21:00:00+01:00,506.0,0.0,1467.0,5987.0,7103.0,51.0,231.0,15149.0,36279.0
2015-02-23 22:00:00+01:00,454.0,0.0,1418.0,4832.0,7102.0,50.0,233.0,15176.0,33557.0
2015-02-23 23:00:00+01:00,440.0,568.0,1377.0,3559.0,7102.0,35.0,233.0,15278.0,30381.0
2015-02-24 00:00:00+01:00,420.0,1689.0,1214.0,2707.0,7103.0,21.0,230.0,15102.0,28105.0
2015-02-24 01:00:00+01:00,407.0,2478.0,1203.0,2440.0,7104.0,21.0,224.0,14560.0,26059.0
2015-02-24 02:00:00+01:00,402.0,2819.0,1192.0,2563.0,7105.0,21.0,220.0,13723.0,24874.0
2015-02-24 03:00:00+01:00,388.0,2980.0,1180.0,2567.0,7105.0,21.0,215.0,12983.0,24419.0
2015-02-24 04:00:00+01:00,396.0,2689.0,1177.0,2593.0,7104.0,21.0,218.0,12431.0,24269.0
2015-02-24 05:00:00+01:00,415.0,2430.0,1196.0,2672.0,7105.0,21.0,217.0,12827.0,25027.0
2015-02-24 06:00:00+01:00,415.0,1837.0,1237.0,3100.0,7107.0,21.0,231.0,13121.0,27577.0
2015-02-24 07:00:00+01:00,440.0,404.0,1304.0,4338.0,7106.0,23.0,226.0,13035.0,32133.0
2015-02-24 08:00:00+01:00,461.0,0.0,1368.0,5884.0,7106.0,461.0,228.0,12716.0,34669.0
2015-02-24 09:00:00+01:00,455.0,0.0,1402.0,6717.0,7106.0,1727.0,230.0,12384.0,35776.0
2015-02-24 10:00:00+01:00,458.0,15.0,1417.0,6904.0,7103.0,2935.0,224.0,12538.0,36052.0
2015-02-24 11:00:00+01:00,463.0,245.0,1431.0,6203.0,7103.0,4119.0,222.0,13159.0,35984.0
2015-02-24 12:00:00+01:00,457.0,647.0,1375.0,5449.0,7103.0,4557.0,228.0,13859.0,35764.0
2015-02-24 13:00:00+01:00,461.0,964.0,1412.0,4866.0,7104.0,4480.0,231.0,14138.0,35659.0
2015-02-24 14:00:00+01:00,456.0,1018.0,1367.0,4055.0,7106.0,4166.0,230.0,14468.0,34328.0
2015-02-24 15:00:00+01:00,457.0,1184.0,1297.0,3840.0,7105.0,3729.0,229.0,14740.0,33702.0
2015-02-24 16:00:00+01:00,467.0,810.0,1299.0,3423.0,7104.0,3086.0,233.0,14965.0,33377.0
2015-02-24 17:00:00+01:00,475.0,1018.0,1303.0,3855.0,7105.0,2315.0,229.0,15064.0,33580.0
2015-02-24 18:00:00+01:00,476.0,770.0,1350.0,5212.0,7107.0,1021.0,233.0,14258.0,34086.0
2015-02-24 19:00:00+01:00,485.0,1.0,1439.0,7050.0,7106.0,455.0,238.0,13537.0,36729.0
2015-02-24 20:00:00+01:00,483.0,1.0,1524.0,7298.0,7107.0,353.0,237.0,13430.0,37783.0
2015-02-24 21:00:00+01:00,484.0,0.0,1501.0,6751.0,7107.0,306.0,236.0,13225.0,36718.0
2015-02-24 22:00:00+01:00,482.0,0.0,1446.0,5670.0,7107.0,210.0,234.0,12684.0,34031.0
2015-02-24 23:00:00+01:00,467.0,39.0,1423.0,4453.0,7105.0,145.0,234.0,12337.0,30729.0
2015-02-25 00:00:00+01:00,442.0,262.0,1315.0,3351.0,7106.0,84.0,232.0,12039.0,28187.0
2015-02-25 01:00:00+01:00,412.0,841.0,1310.0,3001.0,7105.0,75.0,228.0,11647.0,26092.0
2015-02-25 02:00:00+01:00,403.0,1312.0,1217.0,2741.0,7106.0,47.0,228.0,11473.0,24805.0
2015-02-25 03:00:00+01:00,401.0,1480.0,1252.0,2558.0,7107.0,43.0,226.0,11842.0,24489.0
2015-02-25 04:00:00+01:00,404.0,1817.0,1132.0,2598.0,7107.0,43.0,228.0,12012.0,24564.0
2015-02-25 05:00:00+01:00,414.0,1822.0,1149.0,2563.0,7107.0,42.0,232.0,12102.0,24994.0
2015-02-25 06:00:00+01:00,420.0,1004.0,1231.0,3356.0,7107.0,42.0,234.0,11810.0,27809.0
2015-02-25 07:00:00+01:00,473.0,237.0,1333.0,4897.0,7106.0,45.0,237.0,11797.0,32069.0
2015-02-25 08:00:00+01:00,504.0,19.0,1391.0,6253.0,7106.0,294.0,237.0,11635.0,34500.0
2015-02-25 09:00:00+01:00,503.0,0.0,1433.0,7135.0,7096.0,1395.0,239.0,11295.0,35763.0
2015-02-25 10:00:00+01:00,498.0,0.0,1446.0,6601.0,7092.0,2973.0,240.0,11757.0,35928.0
2015-02-25 11:00:00+01:00,487.0,289.0,1465.0,5147.0,7092.0,4086.0,224.0,12466.0,35730.0
2015-02-25 12:00:00+01:00,493.0,769.0,1348.0,4740.0,7093.0,4256.0,239.0,13136.0,35394.0
2015-02-25 13:00:00+01:00,473.0,640.0,1333.0,4592.0,7094.0,4046.0,232.0,13157.0,35428.0
2015-02-25 14:00:00+01:00,475.0,19.0,1299.0,3898.0,7095.0,3741.0,221.0,13319.0,34110.0
2015-02-25 15:00:00+01:00,472.0,0.0,1289.0,3792.0,7094.0,3294.0,227.0,13600.0,33481.0
2015-02-25 16:00:00+01:00,473.0,93.0,1329.0,3379.0,7093.0,3030.0,224.0,14071.0,33139.0
2015-02-25 17:00:00+01:00,493.0,805.0,1246.0,3923.0,7101.0,2483.0,213.0,13893.0,33159.0
2015-02-25 18:00:00+01:00,495.0,723.0,1323.0,4535.0,7105.0,1310.0,218.0,13253.0,33441.0
2015-02-25 19:00:00+01:00,494.0,146.0,1377.0,6677.0,7105.0,590.0,221.0,12943.0,36177.0
2015-02-25 20:00:00+01:00,500.0,0.0,1433.0,6745.0,7105.0,463.0,220.0,13095.0,37158.0
2015-02-25 21:00:00+01:00,509.0,0.0,1385.0,7069.0,7104.0,379.0,221.0,12831.0,36245.0
2015-02-25 22:00:00+01:00,505.0,0.0,1350.0,5941.0,7104.0,225.0,228.0,12637.0,33674.0
2015-02-25 23:00:00+01:00,499.0,32.0,1318.0,4176.0,7104.0,146.0,225.0,12400.0,30554.0
2015-02-26 00:00:00+01:00,494.0,406.0,1184.0,3170.0,7104.0,74.0,201.0,12093.0,28205.0
2015-02-26 01:00:00+01:00,450.0,951.0,1152.0,2803.0,7104.0,43.0,201.0,12090.0,26102.0
2015-02-26 02:00:00+01:00,443.0,1552.0,1134.0,2704.0,7103.0,44.0,203.0,11906.0,24884.0
2015-02-26 03:00:00+01:00,447.0,1988.0,1135.0,2764.0,7102.0,44.0,203.0,11694.0,24385.0
2015-02-26 04:00:00+01:00,440.0,1941.0,1159.0,2744.0,7103.0,43.0,205.0,11573.0,24344.0
2015-02-26 05:00:00+01:00,441.0,1791.0,1162.0,2572.0,7104.0,47.0,204.0,11610.0,24834.0
2015-02-26 06:00:00+01:00,453.0,882.0,1167.0,2758.0,7106.0,44.0,201.0,11519.0,27341.0
2015-02-26 07:00:00+01:00,494.0,95.0,1186.0,4458.0,7106.0,47.0,202.0,11503.0,31381.0
2015-02-26 08:00:00+01:00,497.0,0.0,1332.0,5431.0,7106.0,384.0,202.0,11145.0,33654.0
2015-02-26 09:00:00+01:00,481.0,0.0,1372.0,5794.0,7104.0,1270.0,205.0,10712.0,34716.0
2015-02-26 10:00:00+01:00,486.0,0.0,1274.0,6118.0,7104.0,2348.0,207.0,10253.0,34920.0
2015-02-26 11:00:00+01:00,487.0,0.0,1366.0,6210.0,7104.0,3188.0,205.0,10025.0,34666.0
2015-02-26 12:00:00+01:00,495.0,0.0,1365.0,5932.0,7102.0,3500.0,205.0,10126.0,34502.0
2015-02-26 13:00:00+01:00,486.0,2.0,1379.0,5487.0,7104.0,3550.0,207.0,10102.0,34530.0
2015-02-26 14:00:00+01:00,472.0,37.0,1398.0,5196.0,7105.0,3283.0,202.0,10524.0,33320.0
2015-02-26 15:00:00+01:00,495.0,0.0,1390.0,4873.0,7104.0,2950.0,198.0,11084.0,32726.0
2015-02-26 16:00:00+01:00,521.0,0.0,1407.0,4620.0,7105.0,2432.0,202.0,10878.0,32443.0
2015-02-26 17:00:00+01:00,520.0,0.0,1439.0,5185.0,7102.0,1708.0,203.0,10770.0,32528.0
2015-02-26 18:00:00+01:00,522.0,0.0,1394.0,5788.0,7102.0,728.0,201.0,10154.0,32740.0
2015-02-26 19:00:00+01:00,528.0,0.0,1490.0,6971.0,7101.0,208.0,190.0,9972.0,35354.0
2015-02-26 20:00:00+01:00,526.0,0.0,1525.0,6943.0,7103.0,136.0,193.0,9997.0,36131.0
2015-02-26 21:00:00+01:00,517.0,0.0,1522.0,6737.0,7103.0,111.0,193.0,10222.0,35306.0
2015-02-26 22:00:00+01:00,508.0,0.0,1530.0,6211.0,7103.0,84.0,193.0,10169.0,32844.0
2015-02-26 23:00:00+01:00,508.0,38.0,1498.0,4751.0,7105.0,65.0,194.0,10031.0,29860.0
2015-02-27 00:00:00+01:00,508.0,732.0,1336.0,3504.0,7105.0,41.0,204.0,10590.0,27464.0
2015-02-27 01:00:00+01:00,469.0,1436.0,1321.0,3007.0,7103.0,41.0,201.0,10945.0,25775.0
2015-02-27 02:00:00+01:00,461.0,2019.0,1287.0,2811.0,7102.0,40.0,201.0,11469.0,24556.0
2015-02-27 03:00:00+01:00,456.0,2646.0,1278.0,2689.0,7104.0,37.0,197.0,11819.0,24159.0
2015-02-27 04:00:00+01:00,456.0,2966.0,1269.0,2832.0,7105.0,31.0,189.0,11755.0,24227.0
2015-02-27 05:00:00+01:00,458.0,2833.0,1260.0,2959.0,7104.0,39.0,200.0,11642.0,24623.0
2015-02-27 06:00:00+01:00,465.0,1322.0,1268.0,3082.0,7104.0,47.0,198.0,11787.0,26964.0
2015-02-27 07:00:00+01:00,504.0,501.0,1289.0,3931.0,7104.0,45.0,191.0,11686.0,30783.0
2015-02-27 08:00:00+01:00,507.0,0.0,1413.0,4898.0,7105.0,444.0,203.0,11196.0,32832.0
2015-02-27 09:00:00+01:00,501.0,0.0,1479.0,6240.0,7104.0,1440.0,207.0,10644.0,34132.0
2015-02-27 10:00:00+01:00,496.0,0.0,1477.0,6274.0,7104.0,2721.0,205.0,10696.0,34483.0
2015-02-27 11:00:00+01:00,496.0,56.0,1458.0,5520.0,7102.0,3892.0,205.0,10745.0,34367.0
2015-02-27 12:00:00+01:00,507.0,159.0,1459.0,5536.0,7103.0,4318.0,199.0,10470.0,33966.0
2015-02-27 13:00:00+01:00,515.0,189.0,1441.0,5062.0,7103.0,4466.0,209.0,10633.0,33769.0
2015-02-27 14:00:00+01:00,513.0,77.0,1442.0,4510.0,7102.0,4613.0,204.0,10701.0,32453.0
2015-02-27 15:00:00+01:00,511.0,456.0,1469.0,4142.0,7102.0,4527.0,201.0,10761.0,31643.0
2015-02-27 16:00:00+01:00,520.0,890.0,1412.0,3944.0,7100.0,4192.0,198.0,10922.0,31216.0
2015-02-27 17:00:00+01:00,520.0,1461.0,1371.0,4391.0,7100.0,3372.0,201.0,11072.0,31054.0
2015-02-27 18:00:00+01:00,519.0,947.0,1508.0,5356.0,7101.0,1546.0,213.0,10391.0,31009.0
2015-02-27 19:00:00+01:00,516.0,150.0,1538.0,6511.0,7102.0,612.0,210.0,10066.0,33649.0
2015-02-27 20:00:00+01:00,519.0,0.0,1534.0,6737.0,7102.0,473.0,211.0,9994.0,34368.0
2015-02-27 21:00:00+01:00,516.0,0.0,1464.0,6737.0,7103.0,435.0,213.0,9911.0,33742.0
2015-02-27 22:00:00+01:00,517.0,0.0,1433.0,6851.0,7105.0,316.0,211.0,9186.0,31964.0
2015-02-27 23:00:00+01:00,473.0,70.0,1396.0,6114.0,7107.0,162.0,209.0,8389.0,29705.0
2015-02-28 00:00:00+01:00,440.0,377.0,1405.0,5117.0,7106.0,101.0,205.0,7713.0,27739.0
2015-02-28 01:00:00+01:00,441.0,934.0,1377.0,4125.0,7106.0,67.0,195.0,7287.0,25645.0
2015-02-28 02:00:00+01:00,462.0,1233.0,1340.0,3382.0,7106.0,53.0,201.0,7035.0,24033.0
2015-02-28 03:00:00+01:00,457.0,1382.0,1331.0,3108.0,7107.0,53.0,201.0,7077.0,23214.0
2015-02-28 04:00:00+01:00,456.0,1604.0,1270.0,3143.0,7106.0,39.0,194.0,7266.0,22890.0
2015-02-28 05:00:00+01:00,463.0,1743.0,1201.0,3045.0,7107.0,28.0,203.0,7646.0,22770.0
2015-02-28 06:00:00+01:00,471.0,1864.0,1206.0,3377.0,7107.0,28.0,199.0,7537.0,23361.0
2015-02-28 07:00:00+01:00,480.0,1698.0,1335.0,3563.0,7106.0,33.0,198.0,7518.0,24357.0
2015-02-28 08:00:00+01:00,473.0,1230.0,1359.0,3923.0,7105.0,499.0,204.0,7730.0,25767.0
2015-02-28 09:00:00+01:00,465.0,483.0,1401.0,5000.0,7105.0,1649.0,205.0,7439.0,28583.0
2015-02-28 10:00:00+01:00,481.0,50.0,1421.0,5006.0,7104.0,2984.0,196.0,7456.0,30244.0
2015-02-28 11:00:00+01:00,482.0,300.0,1465.0,4870.0,7101.0,3745.0,205.0,7877.0,30287.0
2015-02-28 12:00:00+01:00,480.0,893.0,1482.0,4839.0,7101.0,3816.0,215.0,8220.0,29640.0
2015-02-28 13:00:00+01:00,482.0,1080.0,1422.0,4819.0,7101.0,3816.0,208.0,8526.0,29529.0
2015-02-28 14:00:00+01:00,456.0,1195.0,1393.0,4328.0,7103.0,3604.0,202.0,8984.0,28644.0
2015-02-28 15:00:00+01:00,450.0,1805.0,1304.0,4141.0,7100.0,3128.0,200.0,9082.0,27570.0
2015-02-28 16:00:00+01:00,450.0,2024.0,1310.0,4265.0,7103.0,2643.0,212.0,8992.0,26919.0
2015-02-28 17:00:00+01:00,479.0,1860.0,1351.0,4416.0,7101.0,1618.0,204.0,8946.0,26609.0
2015-02-28 18:00:00+01:00,510.0,1058.0,1426.0,4693.0,7095.0,661.0,190.0,8619.0,27220.0
2015-02-28 19:00:00+01:00,457.0,170.0,1475.0,6080.0,7096.0,216.0,215.0,8654.0,29643.0
2015-02-28 20:00:00+01:00,450.0,0.0,1497.0,6467.0,7095.0,104.0,211.0,9155.0,30718.0
2015-02-28 21:00:00+01:00,458.0,0.0,1489.0,6276.0,7094.0,77.0,208.0,9580.0,30644.0
2015-02-28 22:00:00+01:00,453.0,0.0,1432.0,6210.0,7097.0,73.0,210.0,9568.0,29622.0
2015-02-28 23:00:00+01:00,447.0,12.0,1456.0,4702.0,7096.0,71.0,202.0,9461.0,27689.0
2015-03-01 00:00:00+01:00,484.0,14.0,1131.0,4297.0,7098.0,62.0,209.0,1854.0,27243.0
2015-03-01 01:00:00+01:00,481.0,533.0,1093.0,2576.0,7097.0,62.0,207.0,1982.0,24723.0
2015-03-01 02:00:00+01:00,481.0,1078.0,940.0,1566.0,7101.0,62.0,206.0,2221.0,22861.0
2015-03-01 03:00:00+01:00,479.0,1508.0,925.0,971.0,7101.0,62.0,209.0,2383.0,21963.0
2015-03-01 04:00:00+01:00,479.0,1631.0,915.0,746.0,7101.0,60.0,210.0,2611.0,21540.0
2015-03-01 05:00:00+01:00,483.0,1663.0,919.0,672.0,7101.0,60.0,208.0,2793.0,21642.0
2015-03-01 06:00:00+01:00,479.0,1611.0,922.0,787.0,7101.0,60.0,204.0,3042.0,22434.0
2015-03-01 07:00:00+01:00,482.0,949.0,916.0,977.0,7100.0,61.0,212.0,3246.0,23787.0
2015-03-01 08:00:00+01:00,490.0,519.0,966.0,1363.0,7100.0,85.0,224.0,3297.0,25305.0
2015-03-01 09:00:00+01:00,487.0,118.0,989.0,2274.0,7097.0,810.0,228.0,3469.0,27745.0
2015-03-01 10:00:00+01:00,479.0,12.0,1033.0,2988.0,7096.0,2101.0,227.0,3409.0,30101.0
2015-03-01 11:00:00+01:00,467.0,0.0,1047.0,3296.0,7099.0,3247.0,237.0,3167.0,30495.0
2015-03-01 12:00:00+01:00,466.0,0.0,1034.0,2406.0,7100.0,3903.0,237.0,2952.0,29893.0
2015-03-01 13:00:00+01:00,461.0,0.0,1020.0,1968.0,7100.0,3942.0,238.0,3134.0,29659.0
2015-03-01 14:00:00+01:00,476.0,0.0,1000.0,1752.0,7100.0,3884.0,227.0,3403.0,29268.0
2015-03-01 15:00:00+01:00,475.0,0.0,1019.0,1819.0,7098.0,3752.0,224.0,3594.0,28375.0
2015-03-01 16:00:00+01:00,459.0,0.0,1013.0,1832.0,7098.0,3051.0,239.0,3875.0,27840.0
2015-03-01 17:00:00+01:00,461.0,0.0,1036.0,2342.0,7097.0,1476.0,240.0,4392.0,28102.0
2015-03-01 18:00:00+01:00,457.0,0.0,1100.0,4180.0,7094.0,402.0,241.0,4841.0,30973.0
2015-03-01 19:00:00+01:00,455.0,0.0,1201.0,5175.0,7096.0,121.0,238.0,4963.0,32130.0
2015-03-01 20:00:00+01:00,457.0,0.0,1225.0,5620.0,7095.0,91.0,243.0,5073.0,32763.0
2015-03-01 21:00:00+01:00,453.0,0.0,1265.0,5778.0,7096.0,68.0,241.0,5205.0,32875.0
2015-03-01 22:00:00+01:00,455.0,0.0,1208.0,4759.0,7096.0,68.0,239.0,5121.0,31532.0
2015-03-01 23:00:00+01:00,455.0,2.0,1128.0,3555.0,7098.0,68.0,240.0,5115.0,29366.0
2015-03-02 00:00:00+01:00,462.0,1416.0,1435.0,2989.0,7111.0,42.0,183.0,11131.0,29071.0
2015-03-02 01:00:00+01:00,453.0,2461.0,1423.0,2843.0,7111.0,41.0,182.0,10963.0,26977.0
2015-03-02 02:00:00+01:00,449.0,3108.0,1407.0,2656.0,7109.0,41.0,181.0,10938.0,25574.0
2015-03-02 03:00:00+01:00,440.0,3128.0,1399.0,2563.0,7110.0,41.0,183.0,10680.0,24982.0
2015-03-02 04:00:00+01:00,439.0,3123.0,1395.0,2448.0,7110.0,41.0,183.0,10570.0,24879.0
2015-03-02 05:00:00+01:00,444.0,3117.0,1393.0,2290.0,7111.0,41.0,182.0,11214.0,25506.0
